ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,LICENSE NUMBER,APPLICATION TYPE,PAYMENT DATE,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,DATE ISSUED,LICENSE STATUS,LATITUDE,LONGITUDE,LOCATION
4500,1,PEERLESS TRADING CORP,PRESTIGE LIQUORS,5933-5935 W LAWRENCE AVE,IL,60630,45,45,16,1474,Package Goods,9805,RENEW,12/2/2019,12/16/2019,12/15/2021,12/3/2019,AAI,41.96755892,-87.77608297,"(41.96755892091478, -87.77608297023237)"
6032,1,"HANAN, INC.",HANAS FINER FOOD AND LIQUOR,1311 E 87TH ST 1ST,IL,60619,8,35,4,1474,Package Goods,12219,RENEW,11/12/2007,11/16/2007,10/15/2008,11/13/2007,AAI,41.73671244,-87.59245525,"(41.736712440359995, -87.59245525003948)"
346271,1,ANJANI FOOD & LIQUOR INC.,ANJANI FOOD & LIQUOR INC.,2501 W LAWRENCE AVE 1ST E,IL,60625,40,40,19,1474,Package Goods,2089297,RENEW,10/14/2014,10/16/2014,4/15/2016,10/17/2014,AAI,41.96848269,-87.69140891,"(41.96848268957195, -87.6914089058082)"
11239,1,"S & B FOOD & LIQUOR, INC.",S & B FOOD & LIQUORS,11900 S MICHIGAN AVE 1,IL,60628,9,7,5,1474,Package Goods,27096,RENEW,9/15/2015,9/16/2015,9/15/2017,9/15/2015,AAI,41.6780107,-87.62065459,"(41.678010697061076, -87.62065458721393)"
344340,1,"DYNAMIC FOOD & LIQUOR, INC.",DYNAMIC FOOD & LIQUOR,301 S PULASKI RD 1,IL,60624,28,37,11,1474,Package Goods,1975941,RENEW,7/24/2018,8/16/2018,8/15/2020,8/10/2018,AAI,41.87704459,-87.7253977,"(41.87704458522404, -87.72539769930205)"
9067,1,M.H.M. CORP.,SUNRISE FOOD AND LIQUORS,3737 W CHICAGO AVE 1,IL,60651,27,15,11,1474,Package Goods,21929,RENEW,10/26/2009,11/16/2009,11/15/2011,10/27/2009,AAI,41.89531476,-87.72019984,"(41.895314759040815, -87.72019984152405)"
15858,1,"J & W FOOD & LIQUORS, L.L.C.",J & W FOOD & LIQUORS,21 W 119TH ST 1,IL,60628,9,11,5,1474,Package Goods,39786,RENEW,11/10/2003,11/16/2003,11/15/2004,11/12/2003,AAI,41.67790425,-87.6236403,"(41.67790424878616, -87.62364029502095)"
6967,1,DORCHESTER FOOD & LIQUOR INC,DORCHESTER FOOD & LIQUOR INC,1357 E 75TH ST 1ST,IL,60619,8,12,4,1474,Package Goods,16923,RENEW,11/14/2006,11/16/2006,11/15/2007,11/29/2006,AAI,41.75861257,-87.5909423,"(41.75861256499942, -87.59094229772872)"
6116,1,CAVITOS LIQUORS INC,CAVITOS LIQUORS INC,3825 W NORTH AVE 1,IL,60647,26,23,25,1474,Package Goods,12733,RENEW,10/29/2007,11/16/2007,11/15/2009,10/29/2007,AAI,41.9098179,-87.72267671,"(41.909817903612165, -87.72267671368196)"
6052,1,GIOVANNI LIQUORS INC,GIOVANNI LIQUORS INC,4237 W 26TH ST 1ST,IL,60623,22,6,10,1474,Package Goods,12310,RENEW,7/5/2012,8/16/2012,8/15/2014,7/6/2012,AAI,41.84405528,-87.730835,"(41.844055277038365, -87.73083499652826)"
6901,1,"V & V LIQUORS, INC.",MIDWAY FOOD AND LIQUORS,5500 S STATE ST 1ST,IL,60621,20,16,2,1474,Package Goods,16630,RENEW,10/24/2002,11/16/2002,5/15/2003,10/25/2002,AAI,41.79422529,-87.62583602,"(41.79422529103963, -87.62583601558326)"
86197,1,FOUR BROTHERS FOOD & LIQUOR INC,FOUR BROTHERS FOOD & LIQUOR INC,1711 W 79TH ST,IL,60620,17,15,6,1474,Package Goods,43040,RENEW,7/11/2016,7/16/2016,7/15/2018,7/12/2016,AAI,41.75021123,-87.66634243,"(41.75021123096092, -87.66634242788096)"
37223,1,"JOE'S LIQUOR STORE, INC.",JOE'S LIQUOR STORE,2543 W 63RD ST 1ST,IL,60629,16,48,8,1474,Package Goods,49426,RENEW,5/15/2002,5/16/2002,11/15/2002,5/16/2002,AAI,41.77909269,-87.68778843,"(41.77909268469035, -87.68778842592324)"
7530,1,THUNDER FOOD & LIQUOR INC.,THUNDER FOOD & LIQUOR,1018 E 93RD ST 1ST,IL,60619,8,64,4,1474,Package Goods,18368,RENEW,11/14/2007,11/16/2007,10/15/2008,11/15/2007,AAI,41.7259007,-87.59884336,"(41.72590070116011, -87.59884336111278)"
16975,1,"LAS AMERICAS FOOD & LIQUOR, INC.",LAS AMERICAS FOOD& LIQUOR INC.,1156 N PULASKI RD  MAIN,IL,60651,37,2,11,1474,Package Goods,48291,RENEW,11/17/2009,11/16/2009,11/15/2011,11/17/2009,AAI,41.90246838,-87.72644326,"(41.902468382006454, -87.7264432559915)"
7945,1,"D & A FOOD & LIQUOR, INC.",D & A FOOD & LIQUOR,1601 W GARFIELD BLVD,IL,60636,16,19,7,1474,Package Goods,46445,RENEW,11/13/2002,11/16/2002,5/15/2003,11/14/2002,AAI,41.79355436,-87.66463755,"(41.7935543630008, -87.66463755116511)"
9204,1,"PERFECT FOOD & LIQUORS, INC.",PERFECT FOOD & LIQUOR,5318 W MADISON ST 1,IL,60644,37,8,15,1474,Package Goods,36427,RENEW,4/19/2004,5/16/2004,5/15/2005,4/26/2004,AAI,41.88043796,-87.75844878,"(41.88043795820597, -87.7584487827656)"
6462,1,SAFAH FOOD & LIQUORS INC,SAFAH FOOD & LIQUOR INC,7105 S RACINE AVE,IL,60636,17,20,7,1474,Package Goods,14104,RENEW,8/11/2004,8/16/2004,8/15/2005,8/19/2004,AAI,41.7648964,-87.65396483,"(41.76489640024705, -87.65396483351302)"
30809,1,TOMARAS & TOMARAS LIMITED,ARCHER LIQUORS,5996 S ARCHER AVE  1,IL,60638,23,45,8,1474,Package Goods,27601,RENEW,2/6/2004,2/16/2004,2/15/2005,2/9/2004,AAI,41.79522214,-87.76631287,"(41.7952221413764, -87.76631286819415)"
429684,1,SOUTHWEST WINE & SPIRIT INC.,PARKVIEW FOOD & LIQUORS,3647 W 83RD PL 1,IL,60652,18,13,8,1474,Package Goods,2616683,RENEW,12/15/2021,1/16/2022,12/15/2023,12/16/2021,AAI,41.7412816,-87.71390133,"(41.74128159921935, -87.71390133135839)"
411255,1,J N VRAJ INC.,ALL STAR FOOD & LIQUOR,2911-2913 S ARCHER AVE 1,IL,60608,11,7,9,1474,Package Goods,2496253,RENEW,6/27/2023,7/16/2023,7/15/2025,6/28/2023,AAI,41.84148404,-87.65802198,"(41.841484039148106, -87.65802197756173)"
63298,1,GA & 7M CORPORATION,LARAMIE FOOD & LIQUOR,200 S LARAMIE AVE  1,IL,60644,29,14,15,1474,Package Goods,20227,RENEW,5/15/2006,5/16/2006,5/15/2007,5/15/2006,AAI,41.87842317,-87.75514145,"(41.87842317327235, -87.7551414485292)"
14503,1,COLUMBUS SQUARE INC,PARKVIEW FOOD AND LIQUOR,3647 W 83RD PL 1ST,IL,60652,18,13,8,1474,Package Goods,32286,RENEW,10/28/2002,11/16/2002,5/15/2003,10/29/2002,AAI,41.7412816,-87.71390133,"(41.74128159921935, -87.71390133135839)"
86197,1,FOUR BROTHERS FOOD & LIQUOR INC,FOUR BROTHERS FOOD & LIQUOR INC,1711 W 79TH ST,IL,60620,17,15,6,1474,Package Goods,43040,RENEW,5/9/2002,5/16/2002,11/15/2002,5/10/2002,AAI,41.75021123,-87.66634243,"(41.75021123096092, -87.66634242788096)"
3185,1,ABBASSI FOOD & LIQUORS INC,ABBASSI FOOD & LIQUOR INC,7301 S EXCHANGE AVE 1ST,IL,60649,7,44,3,1474,Package Goods,4205,RENEW,2/15/2006,2/16/2006,2/15/2007,2/16/2006,AAI,41.76271099,-87.56312818,"(41.76271098590868, -87.5631281767271)"
371702,1,"VISHU FOOD, INC.",VISHU FOOD & LIQUOR,3235 W FULLERTON AVE,IL,60647,35,12,14,1474,Package Goods,2152514,RENEW,10/4/2020,11/16/2020,11/15/2022,10/5/2020,AAI,41.92459113,-87.70886434,"(41.92459112698313, -87.70886434414017)"
17055,1,"STEVE'S FOOD & LIQUOR, INC.",200 LIQUORS,204 E 47TH ST 1ST,IL,60653,3,35,2,1474,Package Goods,48665,RENEW,5/1/2024,5/16/2024,5/15/2026,5/1/2024,AAI,41.80942389,-87.6209518,"(41.8094238941323, -87.62095180199994)"
312,2,AHMAD YUSUF,THREE BROTHERS FOOD & LIQUOR,1000 N CICERO AVE,IL,60651,37,49,15,1474,Package Goods,1624,RENEW,5/1/2003,5/16/2003,11/15/2003,5/2/2003,AAI,41.89872983,-87.74603871,"(41.89872983060618, -87.74603871315406)"
6052,1,GIOVANNI LIQUORS INC,GIOVANNI LIQUORS INC,4237 W 26TH ST 1ST,IL,60623,22,6,10,1474,Package Goods,12310,RENEW,11/6/2003,11/16/2003,8/15/2004,11/7/2003,AAI,41.84405528,-87.730835,"(41.844055277038365, -87.73083499652826)"
26806,1,YOUNG BROTHERS INC,WORLD WIDE LIQUORS,3500 N HARLEM AVE,IL,60634,38,37,16,1474,Package Goods,11617,RENEW,10/29/2002,11/16/2002,5/15/2003,10/30/2002,AAI,41.94353329,-87.80709507,"(41.94353329312121, -87.80709506702468)"
328231,1,DIVERSEY PRESTIGE LIQUOR AND FOOD CORP.,DIVERSEY PRESTIGE LIQUOR,946 W DIVERSEY PKWY 1,IL,60614,44,29,19,1474,Package Goods,1892412,RENEW,3/21/2017,4/16/2017,4/15/2019,3/22/2017,AAI,41.93275786,-87.65333073,"(41.9327578636931, -87.65333073313751)"
63060,1,JORGE ARTEGA CORP,GUADALAJARA FOODS & LIQUORS,2304 S KEDZIE AVE 1ST,IL,60623,25,57,10,1474,Package Goods,13540,RENEW,5/9/2003,5/16/2003,11/15/2003,5/12/2003,AAI,41.84974554,-87.70533981,"(41.84974553880639, -87.70533980694944)"
30809,1,TOMARAS & TOMARAS LIMITED,ARCHER LIQUORS,5996 S ARCHER AVE  1,IL,60638,23,45,8,1474,Package Goods,27601,RENEW,1/6/2010,1/16/2010,1/15/2012,1/7/2010,AAI,41.79522214,-87.76631287,"(41.7952221413764, -87.76631286819415)"
39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,IL,60628,9,44,5,1474,Package Goods,247,RENEW,7/29/2003,5/16/2003,11/15/2003,7/30/2003,AAI,41.67527375,-87.62057528,"(41.6752737452078, -87.62057527912069)"
380226,2,"ALBAKRI, INC.",RICHMOND FOOD & LIQUORS,2935-2937 W 59TH ST 1,IL,60629,15,32,8,1474,Package Goods,2621536,RENEW,8/2/2023,8/16/2023,8/15/2025,8/3/2023,AAI,41.78623527,-87.69739621,"(41.786235269382544, -87.69739620724201)"
276101,1,"4801 CHICAGO PRESTIGE FOOD & LIQUOR, INC.",4801 CHICAGO PRESTIGE FOOD & LIQUOR,4801-4803 W CHICAGO AVE 1,IL,60651,37,51,15,1474,Package Goods,1491219,RENEW,10/29/2019,11/16/2019,11/15/2021,10/30/2019,AAI,41.89489272,-87.74592702,"(41.894892721418245, -87.7459270239488)"
348744,2,"SKC LAXMI, LLC",WINDY CITY LIQUOR,4959 N DAMEN AVE,IL,60625,47,26,20,1474,Package Goods,2152307,RENEW,10/9/2015,11/16/2015,11/15/2017,10/13/2015,AAI,41.97230888,-87.67914624,"(41.97230887891264, -87.67914623513754)"
24051,1,"MARKAT ENTERPRISES, INC.",FOREMOST LIQUORS,1040 W ARGYLE ST 1ST,IL,60640,48,21,20,1474,Package Goods,478,RENEW,8/3/2004,8/16/2004,8/15/2005,8/6/2004,AAI,41.97340009,-87.65656208,"(41.97340008501757, -87.65656208169783)"
14503,1,COLUMBUS SQUARE INC,PARKVIEW FOOD AND LIQUOR,3647 W 83RD PL 1ST,IL,60652,18,13,8,1474,Package Goods,32286,RENEW,5/10/2002,5/16/2002,11/15/2002,5/16/2002,AAI,41.7412816,-87.71390133,"(41.74128159921935, -87.71390133135839)"
92,1,"BROS. DRUGS & LIQUORS, INC.","BROS. DRUGS & LIQUORS, INC.",4201 W ROOSEVELT RD 1ST,IL,60624,24,22,10,1474,Package Goods,513,RENEW,8/10/2006,8/16/2006,8/15/2007,8/11/2006,AAI,41.86599114,-87.73012233,"(41.865991141104736, -87.73012232832801)"
393286,1,P & J ENTERPRISES LLC,LIQUOR PARK,1937 W NORTH AVE,IL,60622,1,8,14,1474,Package Goods,2355074,RENEW,11/25/2018,1/16/2019,1/15/2021,2/26/2019,AAI,41.91039119,-87.67657254,"(41.91039118774778, -87.67657253927491)"
11217,1,J & A LIQUOR INC.,J & A LIQUORS INC,3213 W LAWRENCE AVE,IL,60625,33,26,17,1474,Package Goods,26991,RENEW,5/17/2002,5/16/2002,11/15/2002,6/19/2002,AAI,41.96833424,-87.70903912,"(41.96833424139983, -87.7090391214341)"
4710,1,RAMBO FOOD & LIQUOR INC,RAMBO FOOD & LIQUOR INC,3757 S STATE ST,IL,60609,3,33,2,1474,Package Goods,10783,RENEW,5/12/2003,5/16/2003,11/15/2003,5/13/2003,AAI,41.82565676,-87.62628491,"(41.825656758917994, -87.62628491438619)"
208118,1,JAMES H. LEATHERWOOD,WOODS FOOD & LIQUOR,200 E 35TH ST,IL,60616,3,5,2,1474,Package Goods,1095390,RENEW,4/9/2003,5/16/2003,11/15/2003,4/17/2003,AAI,41.83116948,-87.62170521,"(41.831169482324235, -87.62170520883589)"
281768,1,FLOYD PETERSON,PETERSON'S LIQUORS,2326 W 59TH ST 1,IL,60636,16,6,8,1474,Package Goods,1769077,RENEW,6/13/2011,6/16/2011,6/15/2013,6/14/2011,AAI,41.78663805,-87.68209208,"(41.78663804547352, -87.68209207537558)"
17222,1,"D&O FOOD & LIQUOR, INC.",D & O FOOD & LIQUOR,8700 S COMMERCIAL AVE,IL,60617,10,43,4,1474,Package Goods,49803,RENEW,7/9/2014,7/16/2014,7/15/2016,7/10/2014,AAI,41.73728557,-87.55157514,"(41.73728557188973, -87.55157514432739)"
88789,1,SHAMSAN FOOD & LIQUOR INC,SHAMSAN FOOD & LIQUOR INC,737 W 51ST ST # 1ST,IL,60609,20,48,9,1474,Package Goods,64553,RENEW,2/11/2004,2/16/2004,2/15/2005,2/13/2004,AAI,41.80149379,-87.64427121,"(41.80149379216564, -87.64427120457896)"
86496,2,423 LARAMIE INC,BELMONTE LIQUORS,5000-5002 W CHICAGO AVE 1ST #,IL,60651,37,36,15,1474,Package Goods,7045,RENEW,10/15/2013,11/16/2013,11/15/2015,10/16/2013,AAI,41.89507338,-87.75076924,"(41.89507338102242, -87.75076923891397)"
64669,1,"DAMEN, INC.",DAMEN FOOD & LIQUOR,1956 W SCHOOL ST 1,IL,60657,32,15,19,1474,Package Goods,57178,RENEW,4/9/2018,4/16/2018,4/15/2020,4/10/2018,AAI,41.94150938,-87.67821072,"(41.94150937951284, -87.67821072158463)"
8644,1,47TH ST FOOD & LIQUOR INC,47TH ST FOOD & LIQUOR,558 E 47TH ST,IL,60653,3,30,2,1474,Package Goods,20897,RENEW,5/14/2003,5/16/2003,11/15/2003,5/16/2003,AAI,41.80956919,-87.61159074,"(41.80956919028171, -87.6115907367452)"
6137,1,BON SONG LIQUORS INC,GRISEL JR FOOD & LIQUORS,2000 N LEAVITT ST,IL,60647,32,5,14,1474,Package Goods,12862,RENEW,11/10/2004,11/16/2004,11/15/2005,11/10/2004,AAI,41.91769636,-87.68266591,"(41.917696357054915, -87.68266591286027)"
27657,1,DYNAMIC LIQUORS INC,DYNAMIC LIQUORS INC,2132 N HALSTED ST,IL,60614,43,41,18,1474,Package Goods,15034,RENEW,10/23/2002,11/16/2002,5/15/2003,10/24/2002,AAI,41.92098769,-87.64875483,"(41.920987688490015, -87.64875483365596)"
103,1,"PACO'S LIQUORS, INC.","PACO'S LIQUORS, INC",2558 W DIVISION ST 1ST,IL,60622,26,56,14,1474,Package Goods,32578,RENEW,10/25/2006,11/16/2006,11/15/2007,10/25/2006,AAI,41.90307962,-87.69180748,"(41.903079620625896, -87.69180748072354)"
11608,1,JSAB CORPORATION,E & B FOODS & LIQUORS,4052 W ARMITAGE AVE,IL,60639,26,5,25,1474,Package Goods,29195,RENEW,5/1/2002,5/16/2002,11/15/2002,5/2/2002,AAI,41.9172483,-87.72870634,"(41.91724829462464, -87.72870634320482)"
14288,1,BROWN BASKET FOOD & LIQUORS IN,BROWN BASKET FOOD & LIQUOR INC,1544 W 51ST ST,IL,60609,20,4,9,1474,Package Goods,31175,RENEW,5/6/2002,5/16/2002,11/15/2002,5/7/2002,AAI,41.80143743,-87.66417025,"(41.80143743400811, -87.6641702451275)"
6155,1,LIL VEGAS FOODS & LIQUORS INC,LIL VEGAS FOODS & LIQUORS,5118 W NORTH AVE  1,IL,60639,37,22,25,1474,Package Goods,12939,RENEW,5/13/2003,5/16/2003,11/15/2003,5/22/2003,AAI,41.90964078,-87.75345144,"(41.90964078330751, -87.75345144315001)"
6226,1,ONE STOP FOOD & LIQUOR INC,ONE STOP FOOD & LIQUOR INC,3956 W LAKE ST,IL,60624,37,23,11,1474,Package Goods,13215,RENEW,11/12/2003,11/16/2003,8/15/2004,11/13/2003,AAI,41.88557377,-87.72573786,"(41.88557377239271, -87.72573785476574)"
3783,1,STEWART LIQUORS INC.,STEWART LIQUORS INC,356 W 75TH ST 1ST,IL,60621,6,48,7,1474,Package Goods,7209,RENEW,10/8/2018,10/16/2018,10/15/2020,11/6/2018,AAI,41.75819004,-87.63434464,"(41.7581900395508, -87.63434463773741)"
465977,1,MP BROTHERS OHM LLC,SHERIDAN LIQUOR,3946 N SHERIDAN RD 1,IL,60613,46,5,19,1474,Package Goods,2712488,RENEW,4/20/2022,5/16/2022,5/15/2024,4/21/2022,AAI,41.95411414,-87.65468163,"(41.954114143652525, -87.65468162735768)"
11061,1,"E R & J FOOD & LIQUOR, INC","E R & J FOOD & LIQUOR, INC",654-658 E 67TH ST,IL,60637,20,18,3,1474,Package Goods,26593,RENEW,6/6/2015,7/16/2015,7/15/2017,6/12/2015,AAI,41.77320469,-87.60844501,"(41.77320468916255, -87.60844500807036)"
29648,2,"THE CONTINENTAL HOUSE, INC.",CONTINENTAL LIQUORS,1628-1630 W 47TH ST,IL,60609,15,13,9,1474,Package Goods,1518400,RENEW,1/9/2012,1/16/2012,1/15/2014,1/10/2012,AAI,41.80869227,-87.66611299,"(41.80869226519778, -87.66611299346467)"
200248,1,"WICKER PARK FOOD & LIQUOR, INC.",D & D FOOD & LIQUOR,2006 W DIVISION ST,IL,60622,1,17,14,1474,Package Goods,1001088,RENEW,11/14/2003,11/16/2003,11/15/2004,11/17/2003,AAI,41.9032948,-87.67761095,"(41.90329479841468, -87.67761094821579)"
14484,1,"HOUSTON'S LIQUOR & FOOD STORE, INC.",HOUSTON'S LIQUOR & FOODS,1829 W IRVING PARK RD,IL,60613,47,29,19,1474,Package Goods,46375,RENEW,6/15/2010,6/16/2010,6/15/2012,6/16/2010,AAI,41.95409114,-87.67534123,"(41.95409114287415, -87.67534122542398)"
31031,1,LIQUOR CENTER INC,FOREMOST LIQUOR CENTER,5301 N MILWAUKEE AVE 1ST,IL,60630,45,32,16,1474,Package Goods,28377,RENEW,11/18/2009,12/16/2009,12/15/2011,11/19/2009,AAI,41.97670147,-87.76842642,"(41.97670146626392, -87.76842641731186)"
85471,1,"SAHAR FOODS, INC.",DIVISION STREET LIQUORS,1759-1761 W DIVISION ST,IL,60622,1,47,12,1474,Package Goods,47991,RENEW,11/13/2018,11/16/2018,11/15/2020,12/6/2018,AAI,41.90315966,-87.67223229,"(41.903159663844, -87.67223228749312)"
328231,1,DIVERSEY PRESTIGE LIQUOR AND FOOD CORP.,DIVERSEY PRESTIGE LIQUOR,946 W DIVERSEY PKWY 1,IL,60614,44,29,19,1474,Package Goods,1892412,RENEW,4/1/2009,4/16/2009,4/15/2011,4/2/2009,AAI,41.93275786,-87.65333073,"(41.9327578636931, -87.65333073313751)"
86373,1,"ALMUFLIHI FOOD & LIQUOR, INC.",ALMUFLIHI FOOD & LIQUOR,5400-5404 S HALSTED ST 1ST,IL,60609,16,40,9,1474,Package Goods,62801,RENEW,2/8/2007,2/16/2007,1/15/2008,2/8/2007,AAI,41.79599727,-87.64534767,"(41.79599727119474, -87.64534767387217)"
336,1,FRANK KING,KING'S LIQUOR STORE,2533 E 75TH ST,IL,60649,7,28,4,1474,Package Goods,1748,RENEW,1/6/2005,2/16/2005,2/15/2006,1/7/2005,AAI,41.75892521,-87.56267524,"(41.75892520823497, -87.56267524186289)"
64683,1,"4424 LIQUORS, INC.",LIQUORAMA,4430 S KEDZIE AVE  1,IL,60632,12,20,8,1474,Package Goods,57561,RENEW,4/29/2002,5/16/2002,11/15/2002,4/30/2002,AAI,41.81266526,-87.70430069,"(41.812665262609784, -87.70430069113269)"
16662,1,M W FOOD & LIQUOR INC.,BUCK TOWN FOOD & LIQUORS,1950 N MILWAUKEE AVE,IL,60647,1,29,14,1474,Package Goods,46509,RENEW,11/9/2015,11/16/2015,11/15/2017,11/12/2015,AAI,41.91679583,-87.68760087,"(41.91679583017271, -87.68760086466312)"
272992,1,MUBARAAK INC.,S. S. FOOD & LIQUOR,2427 N CLARK ST,IL,60614,43,38,19,1474,Package Goods,1476110,RENEW,4/12/2011,4/16/2011,4/15/2013,4/13/2011,AAI,41.9263717,-87.64080008,"(41.92637169738856, -87.64080007827752)"
279935,1,"J & K FOOD & LIQUOR, INC.",J & K FOOD & LIQUOR,6320 N WESTERN AVE 1,IL,60659,50,30,24,1474,Package Goods,1516173,RENEW,1/31/2019,2/16/2019,2/15/2021,2/27/2019,AAI,41.99656399,-87.68999207,"(41.996563992365836, -87.689992067694)"
211868,1,ISLS INC.,MISKA LIQUORS,8227 W IRVING PARK RD,IL,60634,38,49,16,1474,Package Goods,1124248,RENEW,10/6/2009,10/16/2009,10/15/2011,10/6/2009,AAI,41.95202372,-87.83295905,"(41.952023715154134, -87.83295904792494)"
2961,1,SANGAMON DISCOUNT LIQUOR,SANGAMON DISCOUNT LIQUOR,934 W 59TH ST,IL,60621,16,36,7,1474,Package Goods,3622,RENEW,11/13/2003,11/16/2003,11/15/2004,11/14/2003,AAI,41.78708226,-87.64876588,"(41.78708225470829, -87.64876587998492)"
1563,1,A-ONE FOOD & LIQUOR INC,A-ONE FOOD & LIQUOR,3714 W 16TH ST 1ST,IL,60623,24,34,10,1474,Package Goods,18044,RENEW,11/12/2003,11/16/2003,8/15/2004,1/5/2004,AAI,41.85904969,-87.71820551,"(41.859049690960596, -87.71820550600611)"
209419,1,"N.W. FOOD & LIQUOR, INC.",NORTHWEST FOOD & LIQUOR,5170 - 5174 W NORTH AVE,IL,60639,37,22,25,1474,Package Goods,1119637,RENEW,5/13/2003,5/16/2003,11/15/2003,5/14/2003,AAI,41.9096149,-87.75547797,"(41.90961489519426, -87.75547796793691)"
3783,1,STEWART LIQUORS INC.,STEWART LIQUORS INC,356 W 75TH ST 1ST,IL,60621,6,48,7,1474,Package Goods,7209,RENEW,11/9/2005,11/16/2005,11/15/2006,11/10/2005,AAI,41.75819004,-87.63434464,"(41.7581900395508, -87.63434463773741)"
267566,1,ABBASCO FOOD & LIQUOR INC.,BANNER LIQUOR,10556-10558 S EWING AVE,IL,60617,10,33,4,1474,Package Goods,1473156,RENEW,6/2/2016,7/16/2016,7/15/2018,6/3/2016,AAI,41.70288197,-87.53543043,"(41.70288196597781, -87.53543042630147)"
3777,2,VERN'S LIQUORS INC,VERN'S LIQUOR INC,5216 S DAMEN AVE 1ST,IL,60609,16,7,9,1474,Package Goods,7195,RENEW,2/14/2005,2/16/2005,2/15/2006,2/15/2005,AAC,41.79839184,-87.67457702,"(41.798391843022394, -87.67457701970461)"
289110,1,SUTTON LIQUOR CORPORATION,SUTTON LIQUOR,9041 S ASHLAND AVE,IL,60620,21,14,22,1474,Package Goods,1579762,RENEW,7/9/2008,7/16/2008,7/15/2010,7/9/2008,AAI,41.72908229,-87.66272107,"(41.7290822889225, -87.66272107238201)"
337373,1,"DIVERSEY & AUSTIN LIQUOR STORE, INC.",DIVERSEY & AUSTIN LIQUOR STORE,5952 W DIVERSEY AVE 1,IL,60639,30,12,25,1474,Package Goods,1932847,RENEW,12/13/2016,1/16/2017,1/15/2019,12/13/2016,AAI,41.93125212,-87.77567228,"(41.931252123128445, -87.7756722749983)"
3769,1,SUNBURST FOOD + LIQOURS INC.,SUNBURST FOOD & LIQUOR INC,742 W 79TH ST,IL,60620,17,2,6,1474,Package Goods,7160,RENEW,11/8/2002,11/16/2002,5/15/2003,11/12/2002,AAI,41.75076381,-87.64330843,"(41.75076380679808, -87.64330842901181)"
4177,1,SEVENTY-NINTH & VINCENNES CORP,79TH VINCENNES FOOD & LIQUORS,7900-7902 S VINCENNES AVE,IL,60620,6,53,6,1474,Package Goods,8856,RENEW,5/15/2002,5/16/2002,11/15/2002,5/16/2002,AAI,41.75075039,-87.63438435,"(41.7507503866959, -87.63438434542292)"
65476,1,"LAWREL LIQUORS, INC.",LAWREL LIQUORS,4471 -4475 W LAWRENCE AVE  FIRST,IL,60630,39,10,17,1474,Package Goods,83171,RENEW,2/7/2007,2/16/2007,3/15/2009,2/7/2007,AAI,41.96799336,-87.74072635,"(41.96799335620968, -87.74072634914224)"
216,1,BEL-PARK LIQUORS INC.,FOREMOST LIQUORS CICERO,3210-3212 N CICERO AVE 1ST,IL,60641,31,14,16,1474,Package Goods,28861,RENEW,7/7/2013,8/16/2013,8/15/2015,7/8/2013,AAI,41.93916408,-87.7470229,"(41.93916407999344, -87.7470229013708)"
4153,1,THREE IN ONE INC,SAM FOOD AND LIQUOR,6812-6816 N SHERIDAN RD,IL,60626,49,36,24,1474,Package Goods,8747,RENEW,9/22/2010,10/16/2010,10/15/2012,9/23/2010,AAI,42.00594482,-87.66117475,"(42.0059448160866, -87.66117475106518)"
62676,1,"CRESPO FOOD & LIQUORS, LLC",CRESPO FOOD & LIQUOR,2157 W NORTH AVE 1ST #,IL,60647,1,2,14,1474,Package Goods,4209,RENEW,11/15/2004,11/16/2004,11/15/2005,11/16/2004,AAI,41.91028619,-87.68215129,"(41.910286186860006, -87.68215128990266)"
4179,1,RAMMEY FOOD & LIQUOR INC,RAMMEY FOOD & LIQUOR INC,7602 S COTTAGE GROVE AVE,IL,60619,6,38,6,1474,Package Goods,8862,RENEW,5/15/2002,5/16/2002,11/15/2002,5/16/2002,AAI,41.75660694,-87.60548511,"(41.75660694367556, -87.60548510766777)"
288079,1,"6343 CALIFORNIA, INC.",CALIFORNIA FOOD & LIQUORS,6343 N CALIFORNIA AVE,IL,60659,50,26,24,1474,Package Goods,1577777,RENEW,3/15/2013,2/16/2013,2/15/2015,4/1/2013,AAI,41.99703015,-87.69947325,"(41.99703014592481, -87.69947325070372)"
4685,2,"ALPHA PHARMACY, INC.",ALPHA FOODS & LIQUOR,2558 W LAWRENCE AVE 1ST,IL,60625,40,1,20,1474,Package Goods,10479,RENEW,11/12/2003,11/16/2003,11/15/2004,1/7/2004,AAI,41.96868299,-87.69366499,"(41.96868299415806, -87.69366498671654)"
4600,1,"FINE FAIR FOOD & LIQUOR, INC.",FINE FAIR FOOD & LIQUOR,3357-3359 W 16TH ST,IL,60623,24,12,10,1474,Package Goods,10308,RENEW,8/4/2004,8/16/2004,8/15/2005,8/5/2004,AAI,41.85892069,-87.71017389,"(41.85892068587327, -87.71017388926957)"
